timestamp_utc,phase,elapsed_s,tctl_c,cpu_ppt_w,gpu_ppt_w,fan_rpm,freq_now_avg_all_mhz,freq_now_max_any_mhz,freq_hw_avg_all_mhz,freq_hw_max_any_mhz,freq_now_min_any_mhz,cpu0_now_mhz,cpu0_hw_avg_mhz,active_now_mhz,active_hw_avg_mhz,phase_peak_now_mhz,phase_peak_hw_avg_mhz,policy_max_mhz,hardware_max_mhz,cpu_util_pct,load1,mem_used_pct,thermal_throttle_count,bottleneck,stress_pid
2026-08-27T07:25:09Z,all_core,36,90.8,NA,59.27,0,4539.1,4566.7,4556.9,4591.7,4466.9,4541.2,4541.6,4539.1,4556.9,4642.1,4650.0,5137.9,5137.9,100.0,8.90,11.1,NA,none,14586
2026-08-27T07:25:12Z,all_core,38,91.1,NA,59.31,0,4535.3,4591.6,4541.1,4591.7,4466.9,4559.4,4514.4,4535.3,4541.1,4642.1,4650.0,5137.9,5137.9,100.0,9.79,11.0,NA,none,14586
2026-08-27T07:25:15Z,all_core,41,91.4,NA,57.96,0,4523.7,4570.3,4532.9,4571.3,4466.6,4511.5,4484.5,4523.7,4532.9,4642.1,4650.0,5137.9,5137.9,100.0,9.79,11.1,NA,none,14586
2026-08-27T07:25:18Z,all_core,44,91.5,NA,63.07,0,4515.6,4566.7,4517.3,4570.8,4451.8,4566.7,4570.8,4515.6,4517.3,4642.1,4650.0,5137.9,5137.9,100.0,10.45,11.1,NA,none,14586
2026-08-27T07:25:21Z,all_core,47,91.4,NA,61.20,0,4513.6,4566.4,4519.6,4565.9,4457.6,4458.1,4466.4,4513.6,4519.6,4642.1,4650.0,5137.9,5137.9,100.0,10.45,11.0,NA,none,14586
2026-08-27T07:25:23Z,all_core,50,91.4,NA,57.94,0,4500.7,4566.5,4508.4,4566.8,4431.8,4466.8,4471.4,4500.7,4508.4,4642.1,4650.0,5137.9,5137.9,100.0,11.21,11.0,NA,none,14586
2026-08-27T07:25:26Z,all_core,52,91.8,NA,58.02,0,4532.3,4566.7,4538.3,4566.7,4483.7,4491.6,4491.8,4532.3,4538.3,4642.1,4650.0,5137.9,5137.9,100.0,11.21,11.0,NA,none,14586
2026-08-27T07:25:29Z,all_core,55,91.9,NA,58.38,0,4513.2,4553.2,4511.1,4566.6,4466.9,4553.2,4546.1,4513.2,4511.1,4642.1,4650.0,5137.9,5137.9,100.0,12.00,11.0,NA,none,14586
2026-08-27T07:25:32Z,all_core,58,92.1,NA,57.55,0,4502.4,4566.6,4510.0,4566.7,4442.2,4449.6,4466.7,4502.4,4510.0,4642.1,4650.0,5137.9,5137.9,100.0,12.48,11.0,NA,none,14586
2026-08-27T07:25:35Z,all_core,61,92.0,NA,59.21,0,4523.5,4558.7,4527.8,4566.6,4466.9,4558.7,4493.9,4523.5,4527.8,4642.1,4650.0,5137.9,5137.9,100.0,12.48,11.0,NA,none,14586
2026-08-27T07:25:37Z,all_core,64,92.2,NA,60.49,0,4524.6,4566.6,4526.0,4566.7,4466.1,4466.8,4459.1,4524.6,4526.0,4642.1,4650.0,5137.9,5137.9,100.0,12.84,11.0,NA,none,14586
2026-08-27T07:25:40Z,all_core,66,92.4,NA,59.21,0,4513.8,4558.0,4508.6,4566.4,4466.8,4558.0,4463.6,4513.8,4508.6,4642.1,4650.0,5137.9,5137.9,100.0,12.84,11.0,NA,none,14586
2026-08-27T07:25:43Z,all_core,69,92.5,NA,63.18,0,4497.4,4566.2,4504.1,4566.7,4441.9,4466.4,4446.4,4497.4,4504.1,4642.1,4650.0,5137.9,5137.9,100.0,13.33,11.0,NA,none,14586
2026-08-27T07:25:46Z,all_core,72,92.9,NA,58.68,0,4538.4,4589.6,4534.6,4566.7,4466.8,4589.6,4520.7,4538.4,4534.6,4642.1,4650.0,5137.9,5137.9,100.0,13.33,11.0,NA,none,14586
2026-08-27T07:25:49Z,all_core,75,93.0,NA,59.11,0,4504.2,4566.6,4511.7,4566.9,4441.9,4541.7,4516.7,4504.2,4511.7,4642.1,4650.0,5137.9,5137.9,100.0,13.63,11.0,NA,none,14586
2026-08-27T07:25:51Z,all_core,78,93.2,NA,55.18,0,4528.4,4566.7,4526.1,4566.7,4465.9,4487.1,4491.8,4528.4,4526.1,4642.1,4650.0,5137.9,5137.9,100.0,13.63,11.0,NA,none,14586
2026-08-27T07:25:54Z,all_core,80,93.4,NA,6.00,0,4499.9,4566.3,4508.2,4566.7,4434.8,4491.8,4441.5,4499.9,4508.2,4642.1,4650.0,5137.9,5137.9,100.0,14.38,11.0,NA,none,14586
2026-08-27T07:25:57Z,all_core,83,93.5,NA,57.69,0,4526.8,4566.7,4532.0,4566.6,4460.1,4516.3,4516.7,4526.8,4532.0,4642.1,4650.0,5137.9,5137.9,100.0,15.55,11.0,NA,none,14586
2026-08-27T07:26:00Z,all_core,86,93.4,NA,52.40,0,4511.1,4541.8,4512.7,4566.7,4450.5,4541.8,4566.7,4511.1,4512.7,4642.1,4650.0,5137.9,5137.9,100.0,15.55,11.0,NA,none,14586
2026-08-27T07:26:02Z,all_core,89,93.4,NA,65.03,0,4524.1,4566.6,4520.8,4544.2,4454.6,4566.6,4544.2,4524.1,4520.8,4642.1,4650.0,5137.9,5137.9,100.0,15.91,11.0,NA,none,14586
2026-08-27T07:26:05Z,all_core,91,93.5,NA,51.27,0,4486.8,4540.8,4489.4,4541.2,4410.1,4466.7,4516.5,4486.8,4489.4,4642.1,4650.0,5137.9,5137.9,100.0,15.91,11.1,NA,none,14586
2026-08-27T07:26:08Z,all_core,94,93.6,NA,52.16,0,4511.4,4566.7,4514.4,4566.6,4461.8,4566.6,4541.7,4511.4,4514.4,4642.1,4650.0,5137.9,5137.9,100.0,16.23,11.1,NA,none,14586
2026-08-27T07:26:11Z,all_core,97,93.8,NA,58.97,0,4524.7,4566.5,4528.1,4566.7,4450.6,4566.5,4534.5,4524.7,4528.1,4642.1,4650.0,5137.9,5137.9,100.0,16.23,11.1,NA,none,14586
2026-08-27T07:26:13Z,all_core,100,94.0,NA,55.95,0,4515.2,4566.7,4520.2,4566.7,4441.0,4566.7,4566.5,4515.2,4520.2,4642.1,4650.0,5137.9,5137.9,100.0,16.54,11.0,NA,none,14586
2026-08-27T07:26:16Z,all_core,102,94.1,NA,3.18,0,4508.1,4566.6,4507.3,4568.9,4441.9,4566.6,4566.6,4508.1,4507.3,4642.1,4650.0,5137.9,5137.9,100.0,16.54,11.1,NA,none,14586
2026-08-27T07:26:19Z,all_core,105,94.2,NA,61.52,0,4516.0,4566.7,4523.3,4566.6,4466.6,4491.8,4466.7,4516.0,4523.3,4642.1,4650.0,5137.9,5137.9,100.0,16.65,11.1,NA,none,14586
2026-08-27T07:26:22Z,all_core,108,94.2,NA,59.03,0,4521.9,4566.7,4530.4,4566.7,4480.5,4491.3,4516.6,4521.9,4530.4,4642.1,4650.0,5137.9,5137.9,100.0,16.84,11.1,NA,none,14586
2026-08-27T07:26:24Z,all_core,111,94.2,NA,58.70,0,4532.6,4566.7,4544.7,4566.7,4466.9,4566.4,4566.6,4532.6,4544.7,4642.1,4650.0,5137.9,5137.9,100.0,16.84,11.1,NA,none,14586
2026-08-27T07:26:27Z,all_core,113,94.1,NA,54.66,0,4510.4,4566.7,4507.8,4566.7,4441.5,4566.7,4541.7,4510.4,4507.8,4642.1,4650.0,5137.9,5137.9,100.0,17.01,11.1,NA,none,14586
2026-08-27T07:26:30Z,all_core,116,94.2,NA,56.24,0,4500.8,4541.7,4491.9,4545.4,4442.6,4541.7,4491.8,4500.8,4491.9,4642.1,4650.0,5137.9,5137.9,100.0,17.01,11.0,NA,none,14586
2026-08-27T07:26:33Z,all_core,119,94.2,NA,63.75,0,4523.1,4566.6,4526.2,4566.6,4466.8,4466.8,4491.8,4523.1,4526.2,4642.1,4650.0,5137.9,5137.9,100.0,17.17,11.0,NA,none,14586
2026-08-27T07:26:36Z,all_core,122,94.4,NA,61.87,0,4519.0,4566.8,4510.8,4566.7,4452.2,4491.8,4491.6,4519.0,4510.8,4642.1,4650.0,5137.9,5137.9,100.0,17.17,11.0,NA,none,14586
2026-08-27T07:26:38Z,all_core,125,94.8,NA,59.04,0,4521.0,4566.7,4522.0,4566.7,4466.8,4466.8,4466.8,4521.0,4522.0,4642.1,4650.0,5137.9,5137.9,100.0,17.16,11.1,NA,none,14586
2026-08-27T07:26:41Z,all_core,127,94.6,NA,60.54,0,4475.9,4516.7,4473.1,4541.6,4441.6,4465.2,4441.9,4475.9,4473.1,4642.1,4650.0,5137.9,5137.9,100.0,17.16,11.1,NA,none,14586
2026-08-27T07:26:44Z,all_core,130,94.8,NA,59.52,0,4529.6,4566.7,4534.8,4566.7,4449.7,4566.7,4565.4,4529.6,4534.8,4642.1,4650.0,5137.9,5137.9,100.0,17.31,11.1,NA,none,14586
2026-08-27T07:26:47Z,all_core,133,94.9,NA,57.69,0,4526.6,4566.7,4527.1,4566.7,4469.3,4501.5,4491.7,4526.6,4527.1,4642.1,4650.0,5137.9,5137.9,100.0,17.60,11.1,NA,none,14586
2026-08-27T07:26:49Z,all_core,136,95.0,NA,62.08,0,4533.8,4566.7,4541.8,4566.7,4460.0,4516.3,4516.7,4533.8,4541.8,4642.1,4650.0,5137.9,5137.9,100.0,17.60,11.0,NA,thermal_near_limit,14586
2026-08-27T07:26:52Z,all_core,138,95.0,NA,57.07,0,4502.6,4566.6,4500.0,4542.7,4440.7,4565.3,4541.7,4502.6,4500.0,4642.1,4650.0,5137.9,5137.9,99.9,17.80,11.1,NA,thermal_near_limit,14586
2026-08-27T07:26:55Z,all_core,141,94.8,NA,57.70,0,4519.4,4566.6,4513.1,4566.7,4491.0,4516.8,4516.8,4519.4,4513.1,4642.1,4650.0,5137.9,5137.9,100.0,17.80,11.1,NA,none,14586
2026-08-27T07:26:58Z,all_core,144,94.8,NA,58.44,0,4523.9,4565.6,4527.3,4566.5,4466.5,4565.6,4566.1,4523.9,4527.3,4642.1,4650.0,5137.9,5137.9,100.0,18.13,11.1,NA,none,14586
2026-08-27T07:27:01Z,all_core,147,94.8,NA,60.70,0,4518.4,4566.7,4512.3,4541.7,4458.4,4566.7,4516.8,4518.4,4512.3,4642.1,4650.0,5137.9,5137.9,100.0,18.13,11.0,NA,none,14586
2026-08-27T07:27:03Z,all_core,150,94.9,NA,53.93,0,4482.6,4541.7,4491.5,4566.6,4424.6,4516.7,4541.7,4482.6,4491.5,4642.1,4650.0,5137.9,5137.9,100.0,18.04,11.1,NA,none,14586
2026-08-27T07:27:06Z,all_core,152,95.0,NA,54.49,0,4510.9,4566.6,4505.5,4566.6,4441.8,4466.7,4466.2,4510.9,4505.5,4642.1,4650.0,5137.9,5137.9,100.0,18.04,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:09Z,all_core,155,95.0,NA,55.03,0,4508.5,4541.8,4518.0,4566.7,4433.5,4491.2,4516.7,4508.5,4518.0,4642.1,4650.0,5137.9,5137.9,100.0,18.04,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:12Z,all_core,158,95.0,NA,61.55,0,4504.6,4566.4,4513.3,4566.5,4441.7,4540.0,4491.8,4504.6,4513.3,4642.1,4650.0,5137.9,5137.9,100.0,18.12,11.0,NA,thermal_near_limit,14586
2026-08-27T07:27:15Z,all_core,161,95.1,NA,58.08,0,4504.1,4541.8,4505.4,4541.7,4441.9,4516.8,4491.2,4504.1,4505.4,4642.1,4650.0,5137.9,5137.9,100.0,18.12,11.0,NA,thermal_near_limit,14586
2026-08-27T07:27:17Z,all_core,164,95.1,NA,58.46,0,4496.9,4541.7,4513.1,4566.7,4465.5,4516.8,4463.1,4496.9,4513.1,4642.1,4650.0,5137.9,5137.9,100.0,18.51,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:20Z,all_core,166,95.1,NA,62.35,0,4515.8,4566.1,4519.9,4566.6,4441.0,4491.8,4516.8,4515.8,4519.9,4642.1,4650.0,5137.9,5137.9,100.0,18.51,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:23Z,all_core,169,95.2,NA,58.70,0,4519.4,4566.7,4521.0,4566.7,4441.9,4491.8,4516.7,4519.4,4521.0,4642.1,4650.0,5137.9,5137.9,100.0,18.63,11.0,NA,thermal_near_limit,14586
2026-08-27T07:27:26Z,all_core,172,95.6,NA,63.12,0,4477.7,4516.6,4478.8,4516.8,4418.1,4496.1,4476.1,4477.7,4478.8,4642.1,4650.0,5137.9,5137.9,100.0,18.63,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:29Z,all_core,175,95.4,NA,60.32,0,4509.7,4566.6,4514.0,4566.7,4424.9,4566.6,4566.6,4509.7,4514.0,4642.1,4650.0,5137.9,5137.9,100.0,18.66,11.2,NA,thermal_near_limit,14586
2026-08-27T07:27:31Z,all_core,178,95.5,NA,62.33,0,4526.7,4566.7,4528.7,4566.7,4466.8,4466.9,4491.6,4526.7,4528.7,4642.1,4650.0,5137.9,5137.9,100.0,18.66,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:34Z,all_core,180,95.5,NA,64.62,0,4528.1,4566.7,4526.5,4566.7,4460.8,4539.8,4566.7,4528.1,4526.5,4642.1,4650.0,5137.9,5137.9,100.0,18.92,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:37Z,all_core,183,95.4,NA,59.37,0,4499.8,4566.5,4506.4,4566.7,4445.0,4488.8,4515.9,4499.8,4506.4,4642.1,4650.0,5137.9,5137.9,100.0,18.85,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:40Z,all_core,186,95.2,NA,58.83,0,4505.9,4566.6,4514.0,4566.7,4462.9,4491.8,4491.8,4505.9,4514.0,4642.1,4650.0,5137.9,5137.9,100.0,18.85,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:43Z,all_core,189,95.2,NA,58.40,0,4513.8,4566.7,4511.1,4566.6,4480.2,4490.8,4491.3,4513.8,4511.1,4642.1,4650.0,5137.9,5137.9,100.0,18.78,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:45Z,all_core,192,95.8,NA,59.45,0,4527.9,4566.7,4525.4,4566.7,4462.5,4462.5,4466.8,4527.9,4525.4,4642.1,4650.0,5137.9,5137.9,100.0,18.78,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:48Z,all_core,194,95.9,NA,58.96,0,4503.9,4566.7,4509.4,4566.7,4423.9,4459.0,4491.8,4503.9,4509.4,4642.1,4650.0,5137.9,5137.9,100.0,18.72,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:51Z,all_core,197,95.6,NA,55.48,0,4508.7,4541.7,4514.2,4541.8,4441.9,4516.7,4541.7,4508.7,4514.2,4642.1,4650.0,5137.9,5137.9,100.0,18.72,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:54Z,all_core,200,95.5,NA,59.26,0,4477.2,4516.8,4482.8,4541.6,4424.6,4465.2,4441.9,4477.2,4482.8,4642.1,4650.0,5137.9,5137.9,100.0,18.58,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:57Z,all_core,203,95.9,NA,62.51,0,4519.1,4566.7,4527.6,4566.7,4441.9,4491.8,4466.8,4519.1,4527.6,4642.1,4650.0,5137.9,5137.9,100.0,18.70,11.1,NA,thermal_near_limit,14586
2026-08-27T07:27:59Z,all_core,206,95.9,NA,56.98,0,4519.1,4566.6,4520.4,4566.7,4458.2,4458.2,4466.6,4519.1,4520.4,4642.1,4650.0,5137.9,5137.9,100.0,18.70,11.1,NA,thermal_near_limit,14586
2026-08-27T07:28:02Z,all_core,208,96.0,NA,60.20,0,4519.4,4566.7,4526.0,4566.7,4464.4,4566.7,4566.5,4519.4,4526.0,4642.1,4650.0,5137.9,5137.9,100.0,18.96,11.1,NA,thermal_near_limit,14586
2026-08-27T07:28:05Z,all_core,211,95.9,NA,56.76,0,4511.8,4541.8,4509.5,4566.0,4465.6,4541.3,4540.2,4511.8,4509.5,4642.1,4650.0,5137.9,5137.9,100.0,18.96,11.0,NA,thermal_near_limit,14586
2026-08-27T07:28:08Z,all_core,214,95.6,NA,54.53,0,4512.7,4565.7,4517.2,4566.6,4466.1,4565.7,4542.7,4512.7,4517.2,4642.1,4650.0,5137.9,5137.9,100.0,19.04,11.0,NA,thermal_near_limit,14586
2026-08-27T07:28:11Z,all_core,217,95.6,NA,60.49,0,4518.8,4566.2,4523.0,4541.7,4466.6,4516.8,4541.5,4518.8,4523.0,4642.1,4650.0,5137.9,5137.9,100.0,19.04,11.0,NA,thermal_near_limit,14586
2026-08-27T07:28:14Z,all_core,220,95.6,NA,62.29,0,4513.6,4566.6,4511.3,4565.9,4454.3,4516.3,4469.7,4513.6,4511.3,4642.1,4650.0,5137.9,5137.9,100.0,19.04,11.1,NA,thermal_near_limit,14586
2026-08-27T07:28:16Z,all_core,223,96.1,NA,57.20,0,4503.2,4566.6,4505.4,4566.7,4441.9,4481.6,4541.8,4503.2,4505.4,4642.1,4650.0,5137.9,5137.9,100.0,19.04,11.0,NA,thermal_near_limit,14586
2026-08-27T07:28:19Z,all_core,225,96.0,NA,57.97,0,4506.1,4566.2,4508.8,4566.7,4453.5,4566.2,4543.5,4506.1,4508.8,4642.1,4650.0,5137.9,5137.9,100.0,19.04,11.0,NA,thermal_near_limit,14586
2026-08-27T07:28:22Z,all_core,228,96.2,NA,55.52,0,4523.8,4566.7,4530.5,4566.7,4466.8,4566.7,4516.8,4523.8,4530.5,4642.1,4650.0,5137.9,5137.9,100.0,19.19,11.0,NA,thermal_near_limit,14586
2026-08-27T07:28:25Z,all_core,231,96.2,NA,62.89,0,4512.7,4566.7,4503.6,4566.7,4449.5,4540.1,4466.8,4512.7,4503.6,4642.1,4650.0,5137.9,5137.9,100.0,19.19,11.0,NA,thermal_near_limit,14586
2026-08-27T07:28:28Z,all_core,234,96.4,NA,63.81,0,4506.8,4566.7,4513.1,4566.7,4441.8,4491.8,4491.7,4506.8,4513.1,4642.1,4650.0,5137.9,5137.9,100.0,19.18,11.0,NA,thermal_near_limit,14586
2026-08-27T07:28:30Z,all_core,237,96.2,NA,57.74,0,4518.6,4566.7,4523.7,4566.7,4435.8,4541.8,4516.7,4518.6,4523.7,4642.1,4650.0,5137.9,5137.9,100.0,19.18,11.0,NA,thermal_near_limit,14586
2026-08-27T07:28:33Z,all_core,240,96.1,NA,59.48,0,4510.1,4566.6,4513.9,4541.7,4465.8,4546.9,4531.6,4510.1,4513.9,4642.1,4650.0,5137.9,5137.9,100.0,19.00,11.0,NA,thermal_near_limit,14586
2026-08-27T07:28:36Z,all_core,242,96.0,NA,51.75,0,4518.2,4566.5,4518.7,4541.7,4407.6,4531.7,4541.5,4518.2,4518.7,4642.1,4650.0,5137.9,5137.9,100.0,19.00,11.0,NA,thermal_near_limit,14586
2026-08-27T07:28:39Z,all_core,245,95.9,NA,60.59,0,4501.1,4566.6,4502.9,4566.2,4447.9,4521.5,4457.4,4501.1,4502.9,4642.1,4650.0,5137.9,5137.9,100.0,19.08,11.1,NA,thermal_near_limit,14586
2026-08-27T07:28:42Z,all_core,248,95.8,NA,57.24,0,4511.3,4541.7,4518.2,4566.3,4460.2,4516.1,4491.5,4511.3,4518.2,4642.1,4650.0,5137.9,5137.9,100.0,19.24,11.1,NA,thermal_near_limit,14586
2026-08-27T07:28:45Z,all_core,251,95.9,NA,59.05,0,4509.6,4566.6,4507.0,4541.7,4466.4,4466.9,4449.5,4509.6,4507.0,4642.1,4650.0,5137.9,5137.9,100.0,19.24,11.0,NA,thermal_near_limit,14586
2026-08-27T07:28:47Z,all_core,254,96.2,NA,58.11,0,4527.4,4566.7,4525.8,4566.7,4466.6,4566.7,4566.6,4527.4,4525.8,4642.1,4650.0,5137.9,5137.9,100.0,19.22,11.0,NA,thermal_near_limit,14586
2026-08-27T07:28:50Z,all_core,256,96.5,NA,59.67,0,4509.0,4566.6,4514.3,4566.6,4441.9,4512.1,4522.8,4509.0,4514.3,4642.1,4650.0,5137.9,5137.9,100.0,19.22,11.1,NA,thermal_near_limit,14586
2026-08-27T07:28:53Z,all_core,259,96.2,NA,58.67,0,4508.0,4566.7,4512.0,4541.7,4466.8,4491.6,4516.7,4508.0,4512.0,4642.1,4650.0,5137.9,5137.9,100.0,19.20,11.0,NA,thermal_near_limit,14586
2026-08-27T07:28:56Z,all_core,262,96.4,NA,59.80,0,4535.4,4566.6,4534.2,4566.7,4481.5,4566.5,4566.2,4535.4,4534.2,4642.1,4650.0,5137.9,5137.9,100.0,19.20,11.1,NA,thermal_near_limit,14586
2026-08-27T07:28:59Z,all_core,265,96.6,NA,57.79,0,4523.0,4566.6,4523.3,4566.7,4448.8,4516.8,4516.6,4523.0,4523.3,4642.1,4650.0,5137.9,5137.9,100.0,19.10,11.0,NA,thermal_near_limit,14586
2026-08-27T07:29:01Z,all_core,268,96.6,NA,57.54,0,4506.5,4566.7,4514.9,4566.7,4426.7,4566.7,4566.6,4506.5,4514.9,4642.1,4650.0,5137.9,5137.9,100.0,19.10,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:04Z,all_core,270,96.6,NA,58.06,0,4503.1,4566.7,4501.8,4566.0,4441.1,4441.1,4441.6,4503.1,4501.8,4642.1,4650.0,5137.9,5137.9,100.0,19.26,11.0,NA,thermal_near_limit,14586
2026-08-27T07:29:07Z,all_core,273,96.5,NA,11.41,0,4486.3,4541.3,4496.0,4541.6,4424.2,4451.3,4484.0,4486.3,4496.0,4642.1,4650.0,5137.9,5137.9,100.0,19.40,11.0,NA,thermal_near_limit,14586
2026-08-27T07:29:10Z,all_core,276,96.5,NA,4.34,0,4530.9,4566.7,4533.6,4566.7,4466.4,4566.6,4541.4,4530.9,4533.6,4642.1,4650.0,5137.9,5137.9,100.0,19.40,11.0,NA,thermal_near_limit,14586
2026-08-27T07:29:12Z,all_core,279,96.6,NA,55.36,0,4524.0,4566.7,4531.7,4566.7,4466.1,4491.6,4466.0,4524.0,4531.7,4642.1,4650.0,5137.9,5137.9,100.0,19.36,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:15Z,all_core,281,96.4,NA,55.37,0,4491.6,4540.8,4497.6,4566.6,4441.9,4466.8,4466.9,4491.6,4497.6,4642.1,4650.0,5137.9,5137.9,100.0,19.36,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:18Z,all_core,284,96.1,NA,57.73,0,4520.1,4566.6,4523.5,4566.7,4466.9,4491.8,4489.2,4520.1,4523.5,4642.1,4650.0,5137.9,5137.9,100.0,19.25,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:21Z,all_core,287,96.1,NA,59.99,0,4523.2,4566.7,4520.0,4566.7,4465.3,4541.7,4566.7,4523.2,4520.0,4642.1,4650.0,5137.9,5137.9,100.0,19.25,11.0,NA,thermal_near_limit,14586
2026-08-27T07:29:24Z,all_core,290,96.2,NA,59.66,0,4516.7,4566.7,4517.9,4566.7,4459.8,4459.8,4566.7,4516.7,4517.9,4642.1,4650.0,5137.9,5137.9,100.0,19.47,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:26Z,all_core,293,96.2,NA,5.19,0,4486.3,4565.7,4492.1,4591.3,4426.8,4565.7,4516.7,4486.3,4492.1,4642.1,4650.0,5137.9,5137.9,100.0,19.47,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:29Z,all_core,295,96.1,NA,58.23,0,4516.9,4541.8,4520.9,4566.2,4441.9,4527.1,4536.9,4516.9,4520.9,4642.1,4650.0,5137.9,5137.9,100.0,19.44,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:32Z,all_core,298,96.1,NA,63.99,0,4510.2,4566.6,4503.5,4545.7,4461.2,4516.5,4491.8,4510.2,4503.5,4642.1,4650.0,5137.9,5137.9,100.0,20.12,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:35Z,all_core,301,96.0,NA,57.72,0,4519.0,4566.5,4523.5,4566.6,4449.7,4546.3,4464.3,4519.0,4523.5,4642.1,4650.0,5137.9,5137.9,100.0,20.12,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:38Z,all_core,304,96.1,NA,60.03,0,4492.4,4542.2,4494.4,4541.7,4441.0,4486.4,4491.2,4492.4,4494.4,4642.1,4650.0,5137.9,5137.9,100.0,19.87,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:40Z,all_core,307,96.5,NA,59.04,0,4512.2,4566.6,4515.4,4566.7,4436.5,4460.8,4491.8,4512.2,4515.4,4642.1,4650.0,5137.9,5137.9,100.0,19.87,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:43Z,all_core,310,96.4,NA,58.80,0,4523.0,4565.8,4531.3,4566.6,4467.7,4565.8,4566.2,4523.0,4531.3,4642.1,4650.0,5137.9,5137.9,100.0,19.80,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:46Z,all_core,312,96.5,NA,60.18,0,4528.4,4566.7,4531.1,4566.7,4449.0,4566.1,4541.2,4528.4,4531.1,4642.1,4650.0,5137.9,5137.9,100.0,19.80,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:49Z,all_core,315,96.6,NA,4.79,0,4493.2,4541.7,4491.7,4541.7,4440.9,4516.7,4466.5,4493.2,4491.7,4642.1,4650.0,5137.9,5137.9,100.0,19.66,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:52Z,all_core,318,96.6,NA,57.18,0,4527.1,4566.7,4520.5,4566.7,4466.8,4541.8,4503.1,4527.1,4520.5,4642.1,4650.0,5137.9,5137.9,100.0,19.60,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:54Z,all_core,321,96.6,NA,59.85,0,4529.3,4566.7,4531.5,4566.6,4466.9,4565.9,4566.6,4529.3,4531.5,4642.1,4650.0,5137.9,5137.9,100.0,19.60,11.1,NA,thermal_near_limit,14586
2026-08-27T07:29:57Z,all_core,324,96.4,NA,57.48,0,4512.1,4566.7,4521.5,4566.7,4441.9,4539.1,4541.6,4512.1,4521.5,4642.1,4650.0,5137.9,5137.9,100.0,19.56,11.0,NA,thermal_near_limit,14586
2026-08-27T07:30:00Z,all_core,326,96.4,NA,62.89,0,4499.6,4566.7,4504.4,4541.7,4453.2,4453.2,4516.5,4499.6,4504.4,4642.1,4650.0,5137.9,5137.9,100.0,19.56,11.1,NA,thermal_near_limit,14586
2026-08-27T07:30:03Z,all_core,329,96.2,NA,59.81,0,4504.3,4541.7,4517.4,4541.7,4466.6,4466.6,4491.8,4504.3,4517.4,4642.1,4650.0,5137.9,5137.9,100.0,19.43,11.0,NA,thermal_near_limit,14586
2026-08-27T07:30:06Z,all_core,332,96.0,NA,61.85,0,4519.5,4566.7,4514.3,4566.7,4483.7,4566.7,4541.6,4519.5,4514.3,4642.1,4650.0,5137.9,5137.9,100.0,19.43,11.1,NA,thermal_near_limit,14586
2026-08-27T07:30:09Z,all_core,335,96.2,NA,56.51,0,4514.7,4541.8,4514.4,4566.7,4441.9,4516.7,4491.1,4514.7,4514.4,4642.1,4650.0,5137.9,5137.9,100.0,19.40,11.1,NA,thermal_near_limit,14586
2026-08-27T07:30:11Z,all_core,338,96.5,NA,58.11,0,4516.9,4566.6,4516.0,4566.7,4450.2,4494.8,4442.0,4516.9,4516.0,4642.1,4650.0,5137.9,5137.9,100.0,19.40,11.1,NA,thermal_near_limit,14586
2026-08-27T07:30:14Z,all_core,340,96.5,NA,58.97,0,4507.2,4566.7,4501.7,4566.7,4465.2,4516.6,4472.7,4507.2,4501.7,4642.1,4650.0,5137.9,5137.9,100.0,19.52,11.0,NA,thermal_near_limit,14586
2026-08-27T07:30:17Z,all_core,343,96.8,NA,56.11,0,4536.5,4566.7,4536.7,4566.7,4459.5,4566.6,4566.7,4536.5,4536.7,4642.1,4650.0,5137.9,5137.9,100.0,19.64,11.0,NA,thermal_near_limit,14586
