timestamp_utc	profile	phase	elapsed_s	cpu_temp_c	gpu_temp_c	amdgpu_power_w	freq_avg_mhz	policy_max_mhz	hardware_max_mhz	load1	thermal_throttle_count
2026-09-20T10:44:42Z	balanced	all-core	307	74.0	63.0	35.009	3983.35	5137.90	5137.90	18.95	NA
2026-09-20T10:44:44Z	balanced	all-core	309	74.0	63.0	34.989	4017.66	5137.90	5137.90	18.95	NA
2026-09-20T10:44:46Z	balanced	all-core	311	74.1	63.0	34.995	3942.79	5137.90	5137.90	19.36	NA
2026-09-20T10:44:49Z	balanced	all-core	313	74.0	63.0	35.023	3896.57	5137.90	5137.90	19.36	NA
2026-09-20T10:44:51Z	balanced	all-core	316	74.2	63.0	35.027	3923.88	5137.90	5137.90	19.36	NA
2026-09-20T10:44:53Z	balanced	all-core	318	74.1	63.0	34.988	4017.67	5137.90	5137.90	19.33	NA
2026-09-20T10:44:55Z	balanced	all-core	320	74.1	63.0	34.987	4017.65	5137.90	5137.90	19.33	NA
2026-09-20T10:44:57Z	balanced	all-core	322	74.1	63.0	34.996	3915.09	5137.90	5137.90	19.94	NA
2026-09-20T10:44:59Z	balanced	all-core	324	74.1	63.0	35.019	3957.95	5137.90	5137.90	19.94	NA
2026-09-20T10:45:01Z	balanced	all-core	326	74.2	63.0	34.986	4017.66	5137.90	5137.90	19.94	NA
2026-09-20T10:45:03Z	balanced	all-core	328	74.2	63.0	34.979	3970.13	5137.90	5137.90	20.03	NA
2026-09-20T10:45:06Z	balanced	all-core	330	74.1	63.0	35.045	3809.24	5137.90	5137.90	20.03	NA
2026-09-20T10:45:08Z	balanced	all-core	333	74.4	63.0	35.000	3942.66	5137.90	5137.90	20.02	NA
2026-09-20T10:45:10Z	balanced	all-core	335	74.4	63.0	34.981	4008.31	5137.90	5137.90	20.02	NA
2026-09-20T10:45:12Z	balanced	all-core	337	74.4	63.0	35.037	3824.80	5137.90	5137.90	19.86	NA
2026-09-20T10:45:14Z	balanced	all-core	339	74.1	63.0	35.026	3933.43	5137.90	5137.90	19.86	NA
2026-09-20T10:45:16Z	balanced	all-core	341	74.2	63.0	34.994	4017.65	5137.90	5137.90	19.86	NA
2026-09-20T10:45:18Z	balanced	all-core	343	74.1	63.0	35.015	3893.72	5137.90	5137.90	19.71	NA
2026-09-20T10:45:20Z	balanced	all-core	345	74.1	63.0	35.009	3966.62	5137.90	5137.90	19.71	NA
2026-09-20T10:45:23Z	balanced	all-core	347	74.2	63.0	34.987	4017.64	5137.90	5137.90	19.90	NA
2026-09-20T10:45:25Z	balanced	all-core	350	74.4	63.0	34.990	3942.79	5137.90	5137.90	19.90	NA
2026-09-20T10:45:27Z	balanced	all-core	352	74.2	63.0	34.990	3992.21	5137.90	5137.90	20.06	NA
2026-09-20T10:45:29Z	balanced	all-core	354	74.2	63.0	34.982	3942.46	5137.90	5137.90	20.06	NA
2026-09-20T10:45:31Z	balanced	all-core	356	74.2	63.0	34.983	3942.78	5137.90	5137.90	20.06	NA
2026-09-20T10:45:33Z	balanced	all-core	358	74.2	63.0	35.008	3981.62	5137.90	5137.90	20.06	NA
2026-09-20T10:45:35Z	balanced	all-core	360	74.2	63.0	35.000	3992.66	5137.90	5137.90	20.06	NA
2026-09-20T10:45:37Z	balanced	all-core	362	74.2	63.0	34.988	4012.97	5137.90	5137.90	19.89	NA
2026-09-20T10:45:40Z	balanced	all-core	365	74.1	63.0	35.006	3913.39	5137.90	5137.90	19.89	NA
2026-09-20T10:45:42Z	balanced	all-core	367	74.1	63.0	34.999	3986.45	5137.90	5137.90	19.90	NA
2026-09-20T10:45:44Z	balanced	all-core	369	74.2	62.0	34.988	4017.67	5137.90	5137.90	19.90	NA
2026-09-20T10:45:46Z	balanced	all-core	371	74.1	63.0	34.994	4017.66	5137.90	5137.90	19.90	NA
2026-09-20T10:45:48Z	balanced	all-core	373	74.1	62.0	35.016	3938.74	5137.90	5137.90	19.75	NA
2026-09-20T10:45:50Z	balanced	all-core	375	74.1	63.0	35.018	3903.80	5137.90	5137.90	19.75	NA
2026-09-20T10:45:52Z	balanced	all-core	377	74.1	63.0	35.021	3903.99	5137.90	5137.90	19.53	NA
2026-09-20T10:45:55Z	balanced	all-core	379	74.1	63.0	35.044	3906.02	5137.90	5137.90	19.53	NA
2026-09-20T10:45:57Z	balanced	all-core	382	74.1	63.0	35.020	3940.83	5137.90	5137.90	19.49	NA
2026-09-20T10:45:59Z	balanced	all-core	384	74.0	63.0	35.050	3867.79	5137.90	5137.90	19.49	NA
2026-09-20T10:46:01Z	balanced	all-core	386	73.9	63.0	35.014	3967.72	5137.90	5137.90	19.49	NA
2026-09-20T10:46:03Z	balanced	all-core	388	74.1	62.0	35.026	3887.92	5137.90	5137.90	19.45	NA
2026-09-20T10:46:05Z	balanced	all-core	390	74.2	63.0	35.053	3792.98	5137.90	5137.90	19.45	NA
2026-09-20T10:46:07Z	balanced	all-core	392	74.0	63.0	35.046	3859.33	5137.90	5137.90	19.33	NA
2026-09-20T10:46:09Z	balanced	all-core	394	74.0	63.0	35.023	3897.66	5137.90	5137.90	19.33	NA
2026-09-20T10:46:12Z	balanced	all-core	396	74.0	63.0	35.062	3746.05	5137.90	5137.90	19.47	NA
2026-09-20T10:46:14Z	balanced	all-core	399	74.1	63.0	35.032	3827.82	5137.90	5137.90	19.47	NA
2026-09-20T10:46:16Z	balanced	all-core	401	74.0	63.0	35.049	3815.56	5137.90	5137.90	19.47	NA
2026-09-20T10:46:18Z	balanced	all-core	403	74.0	63.0	35.027	3956.81	5137.90	5137.90	19.59	NA
2026-09-20T10:46:20Z	balanced	all-core	405	74.0	63.0	35.001	3992.67	5137.90	5137.90	19.59	NA
2026-09-20T10:46:22Z	balanced	all-core	407	74.1	63.0	34.984	3947.92	5137.90	5137.90	19.54	NA
2026-09-20T10:46:24Z	balanced	all-core	409	74.1	63.0	35.031	3912.59	5137.90	5137.90	19.54	NA
2026-09-20T10:46:26Z	balanced	all-core	411	73.8	62.0	34.991	4006.70	5137.90	5137.90	19.50	NA
2026-09-20T10:46:28Z	balanced	all-core	413	74.0	63.0	34.992	3942.49	5137.90	5137.90	19.50	NA
2026-09-20T10:46:31Z	balanced	all-core	416	74.0	63.0	35.004	3892.90	5137.90	5137.90	19.50	NA
2026-09-20T10:46:33Z	balanced	all-core	418	74.1	63.0	35.014	3968.54	5137.90	5137.90	19.54	NA
2026-09-20T10:46:35Z	balanced	all-core	420	74.1	62.0	35.001	3936.66	5137.90	5137.90	19.54	NA
2026-09-20T10:46:37Z	balanced	all-core	422	74.0	63.0	35.024	3948.25	5137.90	5137.90	19.33	NA
2026-09-20T10:46:39Z	balanced	all-core	424	74.0	63.0	34.991	3989.43	5137.90	5137.90	19.33	NA
2026-09-20T10:46:41Z	balanced	all-core	426	74.1	63.0	34.981	3942.78	5137.90	5137.90	19.33	NA
2026-09-20T10:46:43Z	balanced	all-core	428	74.1	63.0	35.009	3992.61	5137.90	5137.90	19.23	NA
2026-09-20T10:46:46Z	balanced	all-core	430	74.1	63.0	34.977	4008.28	5137.90	5137.90	19.23	NA
2026-09-20T10:46:48Z	balanced	all-core	433	73.9	63.0	34.977	4013.58	5137.90	5137.90	19.05	NA
2026-09-20T10:46:50Z	balanced	all-core	435	73.9	63.0	35.012	3908.68	5137.90	5137.90	19.05	NA
2026-09-20T10:46:52Z	balanced	all-core	437	74.0	63.0	34.998	3983.73	5137.90	5137.90	19.13	NA
2026-09-20T10:46:54Z	balanced	all-core	439	74.1	63.0	34.983	3982.99	5137.90	5137.90	19.13	NA
2026-09-20T10:46:56Z	balanced	all-core	441	74.2	63.0	35.012	3870.86	5137.90	5137.90	19.13	NA
2026-09-20T10:46:58Z	balanced	all-core	443	74.2	63.0	35.056	3818.02	5137.90	5137.90	19.04	NA
2026-09-20T10:47:01Z	balanced	all-core	445	74.2	63.0	35.009	3842.94	5137.90	5137.90	19.04	NA
2026-09-20T10:47:03Z	balanced	all-core	448	74.2	63.0	34.994	3942.78	5137.90	5137.90	18.87	NA
2026-09-20T10:47:05Z	balanced	all-core	450	74.2	63.0	35.004	3992.71	5137.90	5137.90	18.87	NA
2026-09-20T10:47:07Z	balanced	all-core	452	74.2	63.0	34.982	4024.59	5137.90	5137.90	19.04	NA
2026-09-20T10:47:09Z	balanced	all-core	454	74.2	63.0	35.020	3952.82	5137.90	5137.90	19.04	NA
2026-09-20T10:47:11Z	balanced	all-core	456	74.2	63.0	35.001	3960.49	5137.90	5137.90	19.04	NA
2026-09-20T10:47:13Z	balanced	all-core	458	74.2	63.0	34.981	3942.43	5137.90	5137.90	19.12	NA
2026-09-20T10:47:15Z	balanced	all-core	460	74.2	63.0	35.030	3933.43	5137.90	5137.90	19.12	NA
2026-09-20T10:47:18Z	balanced	all-core	462	74.4	63.0	34.995	3992.64	5137.90	5137.90	19.03	NA
2026-09-20T10:47:20Z	balanced	all-core	465	74.2	63.0	34.978	3950.19	5137.90	5137.90	19.03	NA
2026-09-20T10:47:22Z	balanced	all-core	467	74.2	63.0	35.001	3917.84	5137.90	5137.90	19.11	NA
2026-09-20T10:47:24Z	balanced	all-core	469	74.2	63.0	35.005	3969.93	5137.90	5137.90	19.11	NA
2026-09-20T10:47:26Z	balanced	all-core	471	74.2	63.0	34.997	3991.21	5137.90	5137.90	19.11	NA
2026-09-20T10:47:28Z	balanced	all-core	473	74.2	63.0	34.987	4017.66	5137.90	5137.90	19.26	NA
2026-09-20T10:47:30Z	balanced	all-core	475	74.2	63.0	35.019	3915.02	5137.90	5137.90	19.26	NA
2026-09-20T10:47:32Z	balanced	all-core	477	74.2	63.0	35.011	3983.34	5137.90	5137.90	19.16	NA
2026-09-20T10:47:35Z	balanced	all-core	479	74.1	63.0	34.980	3982.71	5137.90	5137.90	19.16	NA
2026-09-20T10:47:37Z	balanced	all-core	482	69.2	57.0	17.617	1830.60	5137.90	5137.90	17.70	NA
2026-09-20T10:47:37Z	balanced	cooldown-after	0	69.0	58.0	17.370	2474.79	5137.90	5137.90	17.70	NA
2026-09-20T10:47:41Z	power-saver	cooldown-before	0	60.6	55.0	7.592	1929.28	3801.00	5137.90	17.70	NA
2026-09-20T10:47:41Z	power-saver	one-core	0	60.5	55.0	7.663	1492.13	3801.00	5137.90	17.70	NA
2026-09-20T10:47:43Z	power-saver	one-core	2	60.9	56.0	10.040	1649.63	3801.00	5137.90	16.45	NA
2026-09-20T10:47:45Z	power-saver	one-core	4	60.8	55.0	10.587	1798.21	3801.00	5137.90	16.45	NA
2026-09-20T10:47:47Z	power-saver	one-core	6	60.2	54.0	10.681	1724.87	3801.00	5137.90	15.45	NA
2026-09-20T10:47:49Z	power-saver	one-core	8	59.8	54.0	11.085	1901.98	3801.00	5137.90	15.45	NA
2026-09-20T10:47:51Z	power-saver	one-core	10	59.1	53.0	10.810	2115.35	3801.00	5137.90	15.45	NA
2026-09-20T10:47:53Z	power-saver	one-core	12	58.6	52.0	10.826	2195.92	3801.00	5137.90	14.37	NA
2026-09-20T10:47:55Z	power-saver	one-core	14	58.1	52.0	10.800	2173.34	3801.00	5137.90	14.37	NA
2026-09-20T10:47:57Z	power-saver	one-core	16	57.6	52.0	11.089	1835.57	3801.00	5137.90	13.38	NA
2026-09-20T10:47:59Z	power-saver	one-core	18	57.2	51.0	11.060	2547.92	3801.00	5137.90	13.38	NA
2026-09-20T10:48:01Z	power-saver	one-core	20	56.8	51.0	10.601	1773.19	3801.00	5137.90	12.47	NA
2026-09-20T10:48:04Z	power-saver	one-core	22	56.2	51.0	10.598	1760.12	3801.00	5137.90	12.47	NA
2026-09-20T10:48:06Z	power-saver	one-core	25	55.9	50.0	11.035	1892.48	3801.00	5137.90	12.47	NA
2026-09-20T10:48:08Z	power-saver	one-core	27	55.5	50.0	10.793	2107.42	3801.00	5137.90	11.63	NA
2026-09-20T10:48:10Z	power-saver	one-core	29	55.2	50.0	11.004	2348.97	3801.00	5137.90	11.63	NA
2026-09-20T10:48:12Z	power-saver	one-core	31	54.8	49.0	10.625	2075.13	3801.00	5137.90	10.86	NA
2026-09-20T10:48:14Z	power-saver	one-core	33	54.4	48.0	10.641	2065.79	3801.00	5137.90	10.86	NA
2026-09-20T10:48:16Z	power-saver	one-core	35	54.0	49.0	10.542	1886.37	3801.00	5137.90	10.86	NA
2026-09-20T10:48:18Z	power-saver	one-core	37	53.6	48.0	10.690	2224.71	3801.00	5137.90	10.23	NA
2026-09-20T10:48:20Z	power-saver	one-core	39	53.4	48.0	10.771	1717.26	3801.00	5137.90	10.23	NA
2026-09-20T10:48:22Z	power-saver	one-core	41	53.0	48.0	10.562	2423.21	3801.00	5137.90	9.73	NA
2026-09-20T10:48:24Z	power-saver	one-core	43	52.8	48.0	10.584	1991.02	3801.00	5137.90	9.73	NA
2026-09-20T10:48:26Z	power-saver	one-core	45	52.5	48.0	10.523	2077.80	3801.00	5137.90	9.73	NA
2026-09-20T10:48:28Z	power-saver	one-core	47	52.4	47.0	11.047	1883.82	3801.00	5137.90	9.11	NA
2026-09-20T10:48:30Z	power-saver	one-core	49	52.1	47.0	10.945	2500.79	3801.00	5137.90	9.11	NA
2026-09-20T10:48:32Z	power-saver	one-core	51	51.9	47.0	10.934	2206.31	3801.00	5137.90	8.54	NA
2026-09-20T10:48:34Z	power-saver	one-core	53	51.8	47.0	10.807	2009.73	3801.00	5137.90	8.54	NA
2026-09-20T10:48:36Z	power-saver	one-core	55	51.5	46.0	10.582	1611.22	3801.00	5137.90	8.54	NA
2026-09-20T10:48:38Z	power-saver	one-core	57	51.4	46.0	10.755	2443.30	3801.00	5137.90	8.02	NA
2026-09-20T10:48:40Z	power-saver	one-core	59	51.1	46.0	10.815	1659.13	3801.00	5137.90	8.02	NA
2026-09-20T10:48:42Z	power-saver	one-core	61	49.1	44.0	7.728	1700.65	3801.00	5137.90	7.70	NA
2026-09-20T10:48:42Z	power-saver	cooldown-between	0	49.1	44.0	7.754	2267.04	3801.00	5137.90	7.70	NA
2026-09-20T10:48:43Z	power-saver	all-core	0	49.1	44.0	7.829	2023.64	3801.00	5137.90	7.70	NA
2026-09-20T10:48:45Z	power-saver	all-core	3	53.6	48.0	23.126	3767.29	3801.00	5137.90	7.70	NA
2026-09-20T10:48:47Z	power-saver	all-core	5	56.1	48.0	27.474	3768.11	3801.00	5137.90	8.52	NA
2026-09-20T10:48:49Z	power-saver	all-core	7	57.1	49.0	28.564	3767.56	3801.00	5137.90	8.52	NA
2026-09-20T10:48:51Z	power-saver	all-core	9	57.9	49.0	28.629	3768.12	3801.00	5137.90	8.52	NA
2026-09-20T10:48:53Z	power-saver	all-core	11	58.4	50.0	28.766	3768.12	3801.00	5137.90	9.44	NA
2026-09-20T10:48:55Z	power-saver	all-core	13	58.8	51.0	28.596	3768.12	3801.00	5137.90	9.44	NA
2026-09-20T10:48:57Z	power-saver	all-core	15	59.2	51.0	28.581	3768.06	3801.00	5137.90	10.05	NA
2026-09-20T10:49:00Z	power-saver	all-core	17	59.8	52.0	29.204	3768.07	3801.00	5137.90	10.05	NA
2026-09-20T10:49:02Z	power-saver	all-core	20	60.0	52.0	28.829	3768.10	3801.00	5137.90	10.60	NA
2026-09-20T10:49:04Z	power-saver	all-core	22	60.2	52.0	28.751	3768.13	3801.00	5137.90	10.60	NA
2026-09-20T10:49:06Z	power-saver	all-core	24	60.5	52.0	28.627	3768.11	3801.00	5137.90	10.60	NA
2026-09-20T10:49:08Z	power-saver	all-core	26	60.6	52.0	28.455	3767.55	3801.00	5137.90	11.12	NA
2026-09-20T10:49:10Z	power-saver	all-core	28	60.8	52.0	28.382	3768.12	3801.00	5137.90	11.12	NA
2026-09-20T10:49:12Z	power-saver	all-core	30	61.1	52.0	28.559	3768.13	3801.00	5137.90	11.67	NA
2026-09-20T10:49:14Z	power-saver	all-core	32	61.4	53.0	28.900	3767.99	3801.00	5137.90	11.67	NA
2026-09-20T10:49:17Z	power-saver	all-core	34	61.5	53.0	28.616	3768.13	3801.00	5137.90	12.25	NA
2026-09-20T10:49:19Z	power-saver	all-core	37	61.6	53.0	28.740	3767.95	3801.00	5137.90	12.25	NA
2026-09-20T10:49:21Z	power-saver	all-core	39	62.1	53.0	29.184	3766.92	3801.00	5137.90	12.25	NA
2026-09-20T10:49:23Z	power-saver	all-core	41	62.2	54.0	28.924	3767.91	3801.00	5137.90	13.04	NA
2026-09-20T10:49:25Z	power-saver	all-core	43	62.2	53.0	28.549	3767.17	3801.00	5137.90	13.04	NA
2026-09-20T10:49:27Z	power-saver	all-core	45	62.6	53.0	29.144	3768.11	3801.00	5137.90	13.75	NA
2026-09-20T10:49:29Z	power-saver	all-core	47	62.6	53.0	28.815	3766.76	3801.00	5137.90	13.75	NA
2026-09-20T10:49:31Z	power-saver	all-core	49	62.9	54.0	29.204	3767.93	3801.00	5137.90	14.33	NA
2026-09-20T10:49:34Z	power-saver	all-core	51	62.9	54.0	29.175	3767.99	3801.00	5137.90	14.33	NA
2026-09-20T10:49:36Z	power-saver	all-core	54	62.9	54.0	28.912	3767.96	3801.00	5137.90	14.33	NA
2026-09-20T10:49:38Z	power-saver	all-core	56	62.9	54.0	28.855	3767.55	3801.00	5137.90	14.63	NA
2026-09-20T10:49:40Z	power-saver	all-core	58	63.0	55.0	28.881	3767.09	3801.00	5137.90	14.63	NA
2026-09-20T10:49:42Z	power-saver	all-core	60	63.2	55.0	29.142	3767.96	3801.00	5137.90	14.82	NA
2026-09-20T10:49:44Z	power-saver	all-core	62	63.1	54.0	28.870	3768.04	3801.00	5137.90	14.82	NA
2026-09-20T10:49:46Z	power-saver	all-core	64	63.1	55.0	28.844	3767.07	3801.00	5137.90	14.82	NA
2026-09-20T10:49:48Z	power-saver	all-core	66	63.2	55.0	28.829	3768.06	3801.00	5137.90	15.15	NA
2026-09-20T10:49:51Z	power-saver	all-core	68	63.2	55.0	28.748	3767.72	3801.00	5137.90	15.15	NA
2026-09-20T10:49:53Z	power-saver	all-core	71	63.4	55.0	28.746	3767.88	3801.00	5137.90	15.30	NA
2026-09-20T10:49:55Z	power-saver	all-core	73	63.4	55.0	28.730	3679.85	3801.00	5137.90	15.30	NA
2026-09-20T10:49:57Z	power-saver	all-core	75	63.5	55.0	28.633	3767.75	3801.00	5137.90	15.52	NA
2026-09-20T10:49:59Z	power-saver	all-core	77	63.4	55.0	28.595	3767.81	3801.00	5137.90	15.52	NA
2026-09-20T10:50:01Z	power-saver	all-core	79	63.5	55.0	28.495	3767.94	3801.00	5137.90	15.52	NA
2026-09-20T10:50:03Z	power-saver	all-core	81	63.6	55.0	28.592	3628.26	3801.00	5137.90	16.04	NA
2026-09-20T10:50:06Z	power-saver	all-core	83	63.5	55.0	28.510	3721.84	3801.00	5137.90	16.04	NA
2026-09-20T10:50:08Z	power-saver	all-core	86	63.4	55.0	28.483	3768.06	3801.00	5137.90	16.27	NA
2026-09-20T10:50:10Z	power-saver	all-core	88	63.4	55.0	28.499	3768.02	3801.00	5137.90	16.27	NA
2026-09-20T10:50:12Z	power-saver	all-core	90	63.5	55.0	28.430	3617.90	3801.00	5137.90	16.41	NA
2026-09-20T10:50:14Z	power-saver	all-core	92	63.2	55.0	28.424	3609.90	3801.00	5137.90	16.41	NA
2026-09-20T10:50:16Z	power-saver	all-core	94	63.4	55.0	28.361	3577.72	3801.00	5137.90	16.41	NA
2026-09-20T10:50:18Z	power-saver	all-core	96	63.4	55.0	28.330	3718.35	3801.00	5137.90	16.54	NA
2026-09-20T10:50:20Z	power-saver	all-core	98	63.2	55.0	28.296	3768.11	3801.00	5137.90	16.54	NA
2026-09-20T10:50:22Z	power-saver	all-core	100	63.2	55.0	28.274	3578.92	3801.00	5137.90	16.82	NA
2026-09-20T10:50:25Z	power-saver	all-core	103	63.2	55.0	28.255	3593.30	3801.00	5137.90	16.82	NA
2026-09-20T10:50:27Z	power-saver	all-core	105	63.1	55.0	28.248	3634.07	3801.00	5137.90	16.83	NA
2026-09-20T10:50:29Z	power-saver	all-core	107	63.2	55.0	28.197	3668.01	3801.00	5137.90	16.83	NA
2026-09-20T10:50:31Z	power-saver	all-core	109	63.1	55.0	28.174	3550.73	3801.00	5137.90	16.83	NA
2026-09-20T10:50:33Z	power-saver	all-core	111	63.0	55.0	28.084	3767.77	3801.00	5137.90	17.01	NA
2026-09-20T10:50:35Z	power-saver	all-core	113	63.1	55.0	28.045	3681.29	3801.00	5137.90	17.01	NA
2026-09-20T10:50:37Z	power-saver	all-core	115	63.0	55.0	28.033	3695.00	3801.00	5137.90	17.25	NA
2026-09-20T10:50:40Z	power-saver	all-core	117	63.0	55.0	27.991	3768.04	3801.00	5137.90	17.25	NA
2026-09-20T10:50:42Z	power-saver	all-core	120	63.0	55.0	27.952	3672.97	3801.00	5137.90	17.47	NA
2026-09-20T10:50:44Z	power-saver	all-core	122	63.0	55.0	27.929	3768.10	3801.00	5137.90	17.47	NA
2026-09-20T10:50:46Z	power-saver	all-core	124	63.0	55.0	27.928	3768.11	3801.00	5137.90	17.47	NA
2026-09-20T10:50:48Z	power-saver	all-core	126	63.0	55.0	27.935	3632.83	3801.00	5137.90	17.51	NA
2026-09-20T10:50:50Z	power-saver	all-core	128	62.6	55.0	27.880	3768.12	3801.00	5137.90	17.51	NA
2026-09-20T10:50:52Z	power-saver	all-core	130	62.8	55.0	27.833	3712.43	3801.00	5137.90	17.55	NA
2026-09-20T10:50:55Z	power-saver	all-core	132	62.8	55.0	27.797	3603.86	3801.00	5137.90	17.55	NA
2026-09-20T10:50:57Z	power-saver	all-core	135	62.8	55.0	27.759	3741.03	3801.00	5137.90	17.59	NA
2026-09-20T10:50:59Z	power-saver	all-core	137	62.6	55.0	27.798	3629.06	3801.00	5137.90	17.59	NA
2026-09-20T10:51:01Z	power-saver	all-core	139	62.8	54.0	27.719	3768.02	3801.00	5137.90	17.59	NA
2026-09-20T10:51:03Z	power-saver	all-core	141	62.8	54.0	27.729	3704.12	3801.00	5137.90	17.70	NA
2026-09-20T10:51:05Z	power-saver	all-core	143	62.9	54.0	27.702	3711.94	3801.00	5137.90	17.70	NA
2026-09-20T10:51:07Z	power-saver	all-core	145	62.9	55.0	27.653	3643.32	3801.00	5137.90	17.72	NA
2026-09-20T10:51:09Z	power-saver	all-core	147	62.8	55.0	27.659	3682.65	3801.00	5137.90	17.72	NA
2026-09-20T10:51:11Z	power-saver	all-core	149	62.8	55.0	27.634	3627.83	3801.00	5137.90	17.91	NA
2026-09-20T10:51:14Z	power-saver	all-core	151	62.8	55.0	27.547	3768.11	3801.00	5137.90	17.91	NA
2026-09-20T10:51:16Z	power-saver	all-core	154	62.8	54.0	27.499	3768.11	3801.00	5137.90	17.91	NA
2026-09-20T10:51:18Z	power-saver	all-core	156	62.6	54.0	27.476	3652.65	3801.00	5137.90	17.99	NA
2026-09-20T10:51:20Z	power-saver	all-core	158	62.6	54.0	27.405	3768.12	3801.00	5137.90	17.99	NA
2026-09-20T10:51:22Z	power-saver	all-core	160	62.5	55.0	27.384	3584.01	3801.00	5137.90	18.07	NA
2026-09-20T10:51:24Z	power-saver	all-core	162	62.5	54.0	27.393	3683.50	3801.00	5137.90	18.07	NA
2026-09-20T10:51:26Z	power-saver	all-core	164	62.5	55.0	27.402	3426.28	3801.00	5137.90	18.07	NA
2026-09-20T10:51:29Z	power-saver	all-core	166	62.5	54.0	27.353	3603.78	3801.00	5137.90	18.47	NA
2026-09-20T10:51:31Z	power-saver	all-core	169	62.4	54.0	27.306	3723.60	3801.00	5137.90	18.47	NA
2026-09-20T10:51:33Z	power-saver	all-core	171	62.5	54.0	27.260	3757.06	3801.00	5137.90	18.51	NA
2026-09-20T10:51:35Z	power-saver	all-core	173	62.4	55.0	27.303	3441.80	3801.00	5137.90	18.51	NA
2026-09-20T10:51:37Z	power-saver	all-core	175	62.5	54.0	27.244	3696.34	3801.00	5137.90	18.47	NA
2026-09-20T10:51:39Z	power-saver	all-core	177	62.5	55.0	27.253	3613.46	3801.00	5137.90	18.47	NA
2026-09-20T10:51:41Z	power-saver	all-core	179	62.5	55.0	27.231	3661.06	3801.00	5137.90	18.47	NA
2026-09-20T10:51:43Z	power-saver	all-core	181	62.5	55.0	27.253	3501.79	3801.00	5137.90	18.43	NA
2026-09-20T10:51:46Z	power-saver	all-core	183	62.5	55.0	27.212	3541.44	3801.00	5137.90	18.43	NA
2026-09-20T10:51:48Z	power-saver	all-core	186	62.5	55.0	27.161	3698.43	3801.00	5137.90	18.56	NA
2026-09-20T10:51:50Z	power-saver	all-core	188	62.5	54.0	27.180	3693.25	3801.00	5137.90	18.56	NA
2026-09-20T10:51:52Z	power-saver	all-core	190	62.4	54.0	27.140	3640.67	3801.00	5137.90	18.67	NA
2026-09-20T10:51:54Z	power-saver	all-core	192	62.4	54.0	27.128	3693.59	3801.00	5137.90	18.67	NA
2026-09-20T10:51:56Z	power-saver	all-core	194	62.2	54.0	27.086	3743.34	3801.00	5137.90	18.67	NA
2026-09-20T10:51:58Z	power-saver	all-core	196	62.2	55.0	27.111	3501.80	3801.00	5137.90	18.54	NA
2026-09-20T10:52:01Z	power-saver	all-core	198	62.4	55.0	27.055	3690.77	3801.00	5137.90	18.54	NA
2026-09-20T10:52:03Z	power-saver	all-core	201	62.4	55.0	27.054	3416.22	3801.00	5137.90	18.42	NA
2026-09-20T10:52:05Z	power-saver	all-core	203	62.2	55.0	26.979	3743.53	3801.00	5137.90	18.42	NA
2026-09-20T10:52:07Z	power-saver	all-core	205	62.2	54.0	26.999	3697.31	3801.00	5137.90	18.30	NA
2026-09-20T10:52:09Z	power-saver	all-core	207	62.2	54.0	26.968	3592.88	3801.00	5137.90	18.30	NA
2026-09-20T10:52:11Z	power-saver	all-core	209	62.4	54.0	26.931	3724.34	3801.00	5137.90	18.30	NA
2026-09-20T10:52:13Z	power-saver	all-core	211	62.4	54.0	26.927	3633.17	3801.00	5137.90	18.28	NA
2026-09-20T10:52:15Z	power-saver	all-core	213	62.4	54.0	26.909	3759.88	3801.00	5137.90	18.28	NA
2026-09-20T10:52:18Z	power-saver	all-core	215	62.2	54.0	26.929	3599.46	3801.00	5137.90	18.18	NA
2026-09-20T10:52:20Z	power-saver	all-core	218	62.4	54.0	26.859	3507.46	3801.00	5137.90	18.18	NA
2026-09-20T10:52:22Z	power-saver	all-core	220	62.2	54.0	26.897	3633.94	3801.00	5137.90	18.16	NA
2026-09-20T10:52:24Z	power-saver	all-core	222	62.2	54.0	26.847	3558.59	3801.00	5137.90	18.16	NA
2026-09-20T10:52:26Z	power-saver	all-core	224	62.1	54.0	26.821	3494.68	3801.00	5137.90	18.16	NA
2026-09-20T10:52:28Z	power-saver	all-core	226	62.0	54.0	26.780	3658.69	3801.00	5137.90	18.07	NA
2026-09-20T10:52:30Z	power-saver	all-core	228	62.1	54.0	26.789	3349.26	3801.00	5137.90	18.07	NA
2026-09-20T10:52:32Z	power-saver	all-core	230	62.0	54.0	26.763	3611.22	3801.00	5137.90	17.98	NA
2026-09-20T10:52:35Z	power-saver	all-core	232	61.9	54.0	26.700	3721.94	3801.00	5137.90	17.98	NA
2026-09-20T10:52:37Z	power-saver	all-core	235	61.8	54.0	26.699	3589.60	3801.00	5137.90	18.22	NA
2026-09-20T10:52:39Z	power-saver	all-core	237	61.8	54.0	26.658	3563.33	3801.00	5137.90	18.22	NA
2026-09-20T10:52:41Z	power-saver	all-core	239	61.8	54.0	26.604	3718.19	3801.00	5137.90	18.22	NA
2026-09-20T10:52:43Z	power-saver	all-core	241	61.8	54.0	26.594	3720.71	3801.00	5137.90	18.45	NA
2026-09-20T10:52:45Z	power-saver	all-core	243	61.6	54.0	26.585	3614.63	3801.00	5137.90	18.45	NA
2026-09-20T10:52:47Z	power-saver	all-core	245	61.6	54.0	26.550	3666.38	3801.00	5137.90	18.49	NA
